tweet,label
ngeri sekali banyak orang jahat di dunia semoga mbavan nanti gede tidak jadi mirip begitu jahat terus tidak punya empati mudah mudahan jeleknya mbavan mentok sampai annoying saja jangan sampai jadi jahat amin,fear
alhamdulillah juli is our bahagia day congratss my sissyy meskipun gadapet snm tapi ada jalan lain buat meraih mimpi kita padahal snm kita merah dan menangis sesenggukan pelukan berdua eh ternyata balik lagi diterima di satu nya pilihan snm kita,happy
national monument monas hanya bejarak sekian ratus meter dan terlihat setiap hari dari kantor tapi menyentuh dinding pagarnya pun belum pernah,sadness
hahaha sekali dua kali sih saya bisa mengerti apalagi kalau dekat yaudahlah iya kalau jauh dan begitu terus you might consider tapi fuck your phone instead of me,anger
sebaiknya baca doa terus karena kalau sudah mimpi begitu katanya katanya itu jinnya suka sama kamu he seram iya saya juga takut wkwk,fear
sepi kosong macam ati,sadness
memangnya nilai dan ngejudge orang itu gampang sekali deh apalagi kalau sudah pernah hidup bareng w h berasa sudah tahu semuanya dong hidup tinggal di kos bareng bulan mengalahkan yang hidup bareng tahun,anger
jadi kemarin dapat tempat ujian di sampai terus pas survey ruangan teringat pernah baca artikel horror tertawa karena memang tmptnya benar seram baru masuk sudah merinding iseng habis ujian cek lagi artikelnya dan baca komen alumni di sekolah yang ditulis angker,fear
tidak pernah sama sekali membatasi dia buat chatan orang main sama siapa saja terserah dia karena semakin kita larang semakin kesempatan orang buat bohongin kita tuh gede jadi terserah lah ya ensenang saja menjalani hubungan ini,love
tidak tahu kenapa deh nyaman saja sama dia tidak kayak yang lain dari segi pembahasan dan lain pokoknya tidak buat bosan padahal saya bosenan orangnya dan saya orangnya susah marah kalau sayang hmm ah,love
tapi sadarkah kamu bahwa papa dengan yakin akan membiarkanmu menatapmu dan menjagamu mengayuh sepeda dengan seksama karena dia tahu putri kecilnya pasti bisa,love
ada kabar kasus tuduhan chat mesum terhadap imam besar habib rizieq sudah dihentikan mohon bantu doa semoga benar adanya semoga kesucian ramadhan membuka mata hati bapak kita yang menyidik amin,fear
iy  paling suka kalau bahasanya sudah saya kamu atau saya kamu begitu ngomong ngomong ada rekomendasi ff nct yang bagus tidak kalau bisa yang sudah plete tapi klopun belum kalau bisa yang updatenya cepat wkwk,happy
ah jadi emo anjing tidak berasa sudah mau jadi mahasiswa saja masih agak cemas dan takut bayangkan ke depannya kayak bagaimana lingkungan yang benar benar baru dan orang dari berbagai daerah semoga saya bisa ngejalaninnya,fear
hati hati jika belanja di barang tidak dikirim uang tidak kembali,anger
ketika saat ada seorang cowok mulai sering menelponmu atau bahkan datang kerumah untuk menemuimu papa akan memasang wajah paling cool sedunia papa sesekali menguping atau mengintip saat kamu sedang bicara berdua diruang tamu,fear
  semoga lebaran tahun ini banyak memberikan kegembiraan ungkap menpar antusias dan dengan harapan tinggi akan program ini bazarpesonamudiklebaran,happy
but saya hanya bisa pendem dan makin terpuruk saja,sadness
untunge mereka tanggung jawab kasih kaos ganti setelah diguyur air kadi korban keisengan teman teman aisjogja aisjateng plat h,anger
alhamdulillah segala puji bagi allah tuhan semesta alam terimakasih masih di beri nikmat sehat rezeki umur panjang bahagia thanksfam thanksdear,happy
h    kamu saja yang kembali biar saya tetap disini dia memilihmu untuk apa kupaksa berbahagialah karena saya tidak akan mengganggu lagi berhappylah bersama orang yang katanya kamu cinta selasa juni berjan gebang purworejo wib,sadness
saya sebagai pribadi katolik bangga punya yesus dalam hidup saya sbesar apapun masalah hidup dia tidak pernah tingglkan saya terima lasih yesus atas tntangan yang engkau brikan,happy
benar baca komen komen di ig via vallen jadi semacam miniatur mentalitas sebagian orang indonesia dalam menyikapi pelecehan seksual baik verbal ataupun fisik,sadness
samanye sudah maling semua tidak sih jancok tidak sih anjing tidak sih siluman monyet hahahahaha satu hati sama sama maling,anger
tidak kerasa minggu depan sudah lebaran saja bahkan belum bolong sama sekali dan ngrasa mirip ibadah kurang begitu efek libur panjang pekerjaan sebulan diabisin seminggu,sadness
di sini tempat tumpahnya kasih sayang seorang ibu dalam masakan percayalah tiada masakan yang paling sedap atas dunia ini kecuali masakan daripada air tangan seorang ibu siapa setuju,love
selamat ulang tahun himasifo saya mendoakan yang terbaik untuk mu dalam segala hal semoga bisa memberi manfaat bagi jurusan almamater dan bangsa terimakasih mas hilman yang dulu mengajak ku untuk ikut dan menjadi bagian dari team mu,happy
protes warga yang tidak terima anaknya diterima masuk ke sama negeri bukan karena kualitas sekolah negeri lebih baik atau bisa membuat anak nya sukses tapi karena biayanya yang lebih murah ini benar zaman sulit,sadness
jika hati saya sudah kecewa apa lagi sampai sakit hati begini kamu blok saya eh  jangan harap saya mau kenal kamu lagi kamu dm ribuan kali tidak saya meladeni ingin tahunya saya kenal kamu dan merasai bagaimana chat tidak di buka buka atau tidak di balas,anger
kasih tehaer ke keponakan baju dua biji celana sebiji koko sestel sama jaket sebiji sudah lebih setengah juta pesan kalau kamu belum sanggup secara finansial pikirin lagi punya anaknya,sadness
allhamdulilah bertambah usia lagi jagoan kecil semoga sehat selalu dalam lindungan allah swt amin sehat terus anak uchi ciyko zidanelhadadi palu,happy
dikampung mana mengerti go pay kakak perempuan sudahlah beli amplop lebaran lucu lucu isiin duit baru sudah paling benar,happy
ketika semangat puasa mulai turun di akhir bulan lalu allah beri semangat kita dengan adanya malam lailatu qadar biar kita semakin semangat beribadahnya soswitnya allah baiknya allah maka nikmat tuhanmu yang manakah yang kamu dustakan,happy
belajar agama yang tuntas jadi enggak mengarang dalam hidup isa saja disebut dialquran terus kamu mau jelek ini isa bisa baca alquran enggak,anger
kamu juga termasuk kak jangan menyebut orang selain kamu itu nitijen jika kamu masih masuk dari bagian di dalamnya bukber ini this economy,anger
pasti mereka terdidik punya budaya malu tapi kalau perkara kelahi di kandang lawan atau di kandang macan itu sudah naluri sudah dari nenek moyang dan,anger
mohon segera perintahkan menkes untuk menambah ruangan khusus sakit jiwa pada setiap rumah sakit sbab tidak menutup kemungkinan usai pilpres setiap rumah sakit akan dibanjiri pasien sakit jiwa saat ini saja semua pada stres,anger
cuek tapi diam perhatian sekali sama anak nya galak tapi cengeng disiplin banget humoris juga ramah jago masak pintar mengaji rajin sekali sholat orang nya kuat heheh sayang sekali sama mama,love
askmf pacar saya tidak tahu ada masalah apa di rumah sampai tidak mau pulang dia bilang dia lagi keluyuran sama temannya saya khawatir takut dia kenapa kenapa lebih baik saya bersikap bagaimana iya dari tadi saya hanya bisa bilang jangan lupa ngabarin iya hati hati kamu,fear
bahagia pendadaran kamu habis ini kerja yang di kantoran saja iya jangan yang turun ke lapangan panas panasan saya takut kamu tambah hitam,happy
model kecil tapi asal halal bakal saja ada yang beli bakal saja ada yang order pas keliru bakal ada saja yang jujur kamu kata siapa ndri sok tau banget saya sudah ngalamin sendiri dari jualan pulsa dan kuoat internet ribu doang sekarang ketutup ongkos saya buat pulang pergi kerja,happy
inilah salah satu sebab kenapa saya lebih baik tidak perlu punya anak,sadness
sudah begitu saya pakai vaseline begitu kan di bulu mata sama alis disimpan deh tuh sih vaseline di atas lemari posisinya kaca sebelah lemari sudah begitu kan pakai yang lain juga pas menyimpan yang lain saya baru engah vaseline nya sudah tidak ada,sadness
karena orang presiden kita jkw ini memang dapat amanah buat mengerjakan ini andai nyawa dia sendiri yang diminta oleh ibu pertiwi agar bangsa ini maju sejahtera dan adil beliu pasti berikan salam saya buat saudara yang ada dipapua,happy
begini saja terooss jawaban kalian template saya tidak butuh jawaban template dan pesanan saya dari tanggal mei apakah saya cuma di suruh tunggu tapi tidak jelas seperti ini cuma jakarta tng lho mau bilang apa lagi ini jwabnya sabar iya kak ini ujia,anger
bukan karena soalnya susah tapi karena soalnya sama persis kayak quiz p e r si i si akhirnya ngerjain tidak sampai menit selesai setelah selesai mikir begitu baiknya allah sama wanda tapi wanda masih sering nglanggar,happy
iya begini ini kalau ada siluman bukber fotonya kagak ada yang benar sudah di sono paling lama ditungguin sampai diliatin orang yang pada antre tetap saja anteng bicara tertawa mengakak ini ini pertemanan jastip terbhaiqq,happy
pertanyaan yang bakal ditanya nanti pas lebaran itu pasti begini galuh sudah selesai alhamdulillah sudah bisa jawab sekarang kerja dimana alhamdulillah sudah bisa jawab kapan nikahnya alhamdulillah eum itu anu eh jede  r,fear
jangan kayak begitu lagi oke sesusah apapun pokoknya harus bisa tahan diri buat tidak menyakiti diri sendiri gimanapun caranya coba lampiasin ke gambar atau menulis pokoknya usahain jangan menyakiti diri sendiri banyak yang sayang sama kamu tidak mau kamu kena,love
kemarin mampir ngopi dan coba custom shop nya ternyata en  juga gitar nya guitarforlife pondok labu,happy
last time saya menjenguk maya karin kat pontianak pon sudah buat saya takut makan kat meja makan sebab ada hantu bawah itu now munafik,fear
banyak mnm air putih malam ini ya sama kalau bisa tambahkn garam sedikit supaya tensi mama naik habis tuh langsung istrahat saja boleh ya besok pagi mama check up ke dokter supaya lebih pasti diagnosa dan pengobatanny get well soon ya sayang,love
saya kan datang untuk bertanya kemudian bicara tuh sama mbak mbak help desk tapi saya tetap tidak mengerti karena tidak dapat jawaban yang menjawab pertanyaan saya terus mbaknya lama lama agak emosi ya sudah makin tidak terjawab dong terus saya pulang,anger
rumah bukan sekedar benda mati tempat kita kembali setelah kita pergi tapi rumah adalah tempat kembali untuk segala pergi seperti keluarga ayah ibu yang bisa menenangkan saat kita marah kepada dunia tapi mereka tetap mendukung dan ada pada titik terendah kita rumahku surgaku,love
hanya kamu yang bisa membuat saya jadi tergila membuat saya jatuh cinta karena tidak ada yang lain sepertimu,love
deg degan tuh langsung saya saya langsung saya cowok saya kan iya saya ngabarin kalau sikring rumah saya mirip ada yang nurunun terus saya takut eh ternyata hanya ceklis doang terus saya makin takut tuh iya lampu tidak nyala enggak ada yang bisa saya hubungin,fear
keinginanku untuk membeli ini itu seketika terhenti karena kalimat memang punya duit cuma ibu saja yang bisa bicara begitu karena bagaimana iya kan beli pakai uang jajan dari siapa,sadness
mas hamdan sudah tahu kalau istrinya manja rewel dari sebelum hamil alhamdulillah sesudah hamil mas lebih mengerti walau kadang suka sambil geleng jangan bosan jatuh cinta berkali kali pada istrimu mas,love
min bagaimana ini yang sesi pertam waktunya hampir habis tapi belum bisa login sama sekali dari tadi apakah ada penjadwalan ulang untuk tesnya kan kesalahan dari server bukan pelamar,anger
semenjak sama doi status ku sudah kali dikomen hahaha karena sebenarnya saya sama dia jarang mengobrol ih kayak ada saja yang baca sudah ah gemesh tidak sabar ingin peluk,love
eling tidak sih ini biasanya secepat kilat sekarang lambat sangat instagram tidak ke refresh sama sekali twitter juga sama bagaimana ini bosan nanyain nomor terus tapi sudah hari selambat ini,anger
yang pasti tidak perlu khawatir akan merasa bosan bila melakukan perjalanan jauh di pulau bali karena keindahan alamnya akan memanjakan pandangan di tengah perjalanan ayoramaikantengananfestival,happy
kenapa baru sekarang saya memilih diam lalu berlalu kesempatan sudah hilang di tengah ribuan logika yang ku buang demi kesempatan untukmu,sadness
karena dialog ini semalaman saya merenung apa iya masih ada tuhan kalaulah ada apa iya masih ingat dengan janjinya untuk membuat kiamat apa iya tuhan peduli pada indonesia apa iya tuhan peduli padaku kukira tidak,sadness
semoga kalian semakin paham dan semakin takut kepada allaah swt saya berlindung kepada allaah swt dari godaan setan yang terkutuk,fear
materi mr roger tol belanda terkait dunia pernaskahan di indonesia wow keren sekali iya negara kita ternyata punya bahasa ckckckck seminarpanji sastra,happy
tidak apa miss semangat bawa mereka untuk konser selanjutnya iya dan terima kasih prjuangannya tahun ini semangat miss kita semua menunggu,happy
and iya ini sama kasus gitasav juga sih same case different reaction saja di kasus gitasav orang salah fokus sama cara gitasav merespons helmi tapi di kasus via ada juga sih yang salah fokus sama grammatical error nya via sempat sangat sih,anger
bayangkan iya kalau kita tidak suka sama seseorang masa harus di paksa suka sih aduh saya mah tidak bisa kayak begitu tidak bisa drama tidak suka iya tidak biarpun banyak duit mah kalau tidak suka mah tidak suka saja iya tidak sih,anger
tapi angin an sih kadang ditindak kadang tidak tidak konsisten jadi tidak fair siapa yang merasa tidak fair iya pmlik mbl yang pas parkir di situ terus ditindak kitu sanes,anger
style kuliah doyoung kayak begini simple tidak banyak gaya tapi itu yang bikin jatuh cinta pokoknya doyoung cocok dengan gaya apa saja anak ekonomi yang tiap hari datang ke prody sastra inggris cuma untuk ngejemput saya selesai kuliah,love
waktu masih jaman sekolah kalau ada laki yang suka boro mau menanggapi yang ada malu nya meminta ampun sampai tuh laki bahkan di musuhin tapi bocah jman sekarang tidak punya pacar sebentar galau nya meminta ampun bagaimana kalau mereka kayak saya yang tidak punya pacar tahun oldmoneygakngerasain,sadness
seharusnya kamu belajar dari kasus lama kamu untung itu tidak diusut harusnya kamu kapok dan belajar dari teman teman kamu yang sudah merasakan jatuh,anger
kamu yang otak brengsek dasar bodoh di negara maju tol menjadi andalan utama tidak ada negara maju yang tanpa tol hanya negara terkebelakang yang tidak punya tol negara terkebelakang punya tolol,anger
cont belajar prinsip memegang prinsip lebih teguuhh karena godaan yang bikin goyah integritas ternyata banyak lur senang bisa berteman dengan banyak tipe menghargai belajar lebih dewasa tidak gampang pundung bahagia disetiap keadaan wkw karakteristik belajar memahami,happy
e ngomong ngomong iya tumblr benar benar di blokir buat indonesia ya setelah berbulan bulan akhir nya app nya benar kagak bisa di buka ngit err terus itu,sadness
